"","death","pm10tmean","tmpd","rmtmpd","dptp","rmdptp","dow","date"
"3040",108,-5.381903668,53,48.1666666666667,38.625,40.875,"Friday",1995-04-28
"3041",109,-8.127642305,49.5,50.1666666666667,34.875,41.7916666666667,"Saturday",1995-04-29
"3042",113,-29.03243299,44.5,50,36.875,36.6666666666667,"Sunday",1995-04-30
"3043",122,-23.45120418,45.5,49,37.25,36.7916666666667,"Monday",1995-05-01
"3044",101,-20.47165417,50.5,46.5,31.75,36.3333333333333,"Tuesday",1995-05-02
"3045",99,-1.560741852,49.5,46.8333333333333,32.125,35.2916666666667,"Wednesday",1995-05-03
"3046",109,-0.883530775,52.5,48.5,45.875,33.7083333333333,"Thursday",1995-05-04
"3047",136,12.249381921,55,50.8333333333333,40.625,36.5833333333333,"Friday",1995-05-05
"3048",91,6.7925658855,56,52.3333333333333,37.625,39.5416666666667,"Saturday",1995-05-06
"3049",116,7.7663790883,62.5,54.5,46.75,41.375,"Sunday",1995-05-07
"3050",107,5.202146107,57.5,57.8333333333333,42.75,41.6666666666667,"Monday",1995-05-08
"3051",118,9.3596565825,61.5,58.6666666666667,54.625,42.375,"Tuesday",1995-05-09
"3052",114,-4.231997946,51,60.5,49,48.0416666666667,"Wednesday",1995-05-10
"3053",105,-9.288622049,59.5,56.6666666666667,47.625,48.7916666666667,"Thursday",1995-05-11
"3054",129,-1.330465803,60,57.3333333333333,48.75,50.4166666666667,"Friday",1995-05-12
"3055",115,-3.789838189,62,56.8333333333333,62.625,48.4583333333333,"Saturday",1995-05-13
"3056",114,-15.24750698,62.5,60.5,51.375,53,"Sunday",1995-05-14
"3057",125,-4.920405525,61.5,61.5,44.125,54.25,"Monday",1995-05-15
"3058",119,11.23247497,68.5,62,65.875,52.7083333333333,"Tuesday",1995-05-16
"3059",106,-21.29443832,58.5,64.1666666666667,37.625,53.7916666666667,"Wednesday",1995-05-17
"3060",110,-22.7735067,52.5,62.8333333333333,37.25,49.2083333333333,"Thursday",1995-05-18
"3061",117,0.2390136615,60.5,59.8333333333333,41.75,46.9166666666667,"Friday",1995-05-19
"3062",115,3.2565851443,66,57.1666666666667,40.75,38.875,"Saturday",1995-05-20
"3063",94,-5.187265454,60.5,59.6666666666667,40.625,39.9166666666667,"Sunday",1995-05-21
"3064",115,30.730471641,62,62.3333333333333,46,41.0416666666667,"Monday",1995-05-22
"3065",95,1.7039880912,59.5,62.8333333333333,53.875,42.4583333333333,"Tuesday",1995-05-23
"3066",109,-25.82157034,51.5,60.6666666666667,46.375,46.8333333333333,"Wednesday",1995-05-24
"3067",111,-21.27054599,55,57.6666666666667,46,48.75,"Thursday",1995-05-25
"3068",118,-14.82249546,55,55.3333333333333,43.625,48.75,"Friday",1995-05-26
"3069",136,-4.833352995,60.5,53.8333333333333,57.5,45.3333333333333,"Saturday",1995-05-27
"3070",99,-15.42809325,65.5,56.8333333333333,55.375,49.0416666666667,"Sunday",1995-05-28
"3071",99,-19.95103671,61,60.3333333333333,46.5,52.1666666666667,"Monday",1995-05-29
"3072",129,9.0842696629,67.5,62.3333333333333,48.125,53.125,"Tuesday",1995-05-30
"3073",108,44.48225957,69.5,64.6666666666667,51.625,50,"Wednesday",1995-05-31
"3074",109,28.986973007,71.5,66,55.25,48.75,"Thursday",1995-06-01
"3075",127,29.158025212,67.5,69.5,60.875,51.6666666666667,"Friday",1995-06-02
"3076",95,5.1766361333,67,69.5,57.25,55.9166666666667,"Saturday",1995-06-03
"3077",117,-2.340194944,67,68.6666666666667,53.75,57.7916666666667,"Sunday",1995-06-04
"3078",128,10.208524681,67.5,67.1666666666667,56.875,57.2916666666667,"Monday",1995-06-05
"3079",118,36.222452257,74,67.1666666666667,64.625,55.9583333333333,"Tuesday",1995-06-06
"3080",131,0.1644583302,71.5,69.5,59,58.4166666666667,"Wednesday",1995-06-07
"3081",98,-16.61936504,53.5,71,45,60.1666666666667,"Thursday",1995-06-08
"3082",104,4.4206128134,59,66.3333333333333,51.75,56.2083333333333,"Friday",1995-06-09
"3083",103,-1.491521797,67.5,61.3333333333333,51,51.9166666666667,"Saturday",1995-06-10
"3084",114,-19.01599154,59,60,44.875,49.25,"Sunday",1995-06-11
"3085",106,-12.56695114,61,61.8333333333333,41.125,49.2083333333333,"Monday",1995-06-12
"3086",117,21.4437748,67.5,62.5,45.75,45.6666666666667,"Tuesday",1995-06-13
"3087",123,26.373027229,74,62.5,52,43.9166666666667,"Wednesday",1995-06-14
"3088",102,42.985868465,72,67.5,53.25,46.2916666666667,"Thursday",1995-06-15
"3089",136,51.990791897,76.5,71.1666666666667,54.875,50.3333333333333,"Friday",1995-06-16
"3090",93,41.004906841,77.5,74.1666666666667,61.625,53.375,"Saturday",1995-06-17
"3091",130,21.007428699,82,75.3333333333333,63.375,56.5833333333333,"Sunday",1995-06-18
"3092",120,24.516918853,82.5,78.6666666666667,65.25,59.9583333333333,"Monday",1995-06-19
"3093",116,23.401721865,85,80.6666666666667,63.75,63.4166666666667,"Tuesday",1995-06-20
"3094",121,16.585680985,78,83.1666666666667,61.75,64.125,"Wednesday",1995-06-21
"3095",118,29.673833455,80,81.8333333333333,62.5,63.5833333333333,"Thursday",1995-06-22
"3096",113,28.811253359,79.5,81,55.75,62.6666666666667,"Friday",1995-06-23
"3097",113,39.30916761,77.5,79.1666666666667,62.375,60,"Saturday",1995-06-24
"3098",114,19.709944751,75.5,79,63.75,60.2083333333333,"Sunday",1995-06-25
"3099",103,11.920550274,75.5,77.5,62.625,60.625,"Monday",1995-06-26
"3100",107,4.3282160204,72.5,76.1666666666667,67.375,62.9166666666667,"Tuesday",1995-06-27
"3101",118,18.348715303,74,74.5,65.25,64.5833333333333,"Wednesday",1995-06-28
"3102",114,6.7808027691,77,74,65.25,65.0833333333333,"Thursday",1995-06-29
"3103",111,9.6807478533,71.5,74.5,51.125,65.9583333333333,"Friday",1995-06-30
"3104",109,-18.30976557,65.5,74.1666666666667,47.75,60.5416666666667,"Saturday",1995-07-01
"3105",103,-6.82551829,63.5,71.3333333333333,49.375,54.7083333333333,"Sunday",1995-07-02
"3106",112,15.160412141,71,66.8333333333333,57.5,49.4166666666667,"Monday",1995-07-03
"3107",102,6.6769410668,75.5,66.6666666666667,69.5,51.5416666666667,"Tuesday",1995-07-04
"3108",119,22.210752124,75,70,63.875,58.7916666666667,"Wednesday",1995-07-05
"3109",102,-8.800799814,72,73.8333333333333,54,63.625,"Thursday",1995-07-06
"3110",107,5.684760264,70.5,74.1666666666667,55.625,62.4583333333333,"Friday",1995-07-07
"3111",112,3.0258588055,70.5,72.5,54.25,57.8333333333333,"Saturday",1995-07-08
"3112",97,0.7325659784,73,71,60.875,54.625,"Sunday",1995-07-09
"3113",122,16.211505331,73.5,71.3333333333333,63,56.9166666666667,"Monday",1995-07-10
"3114",119,19.716615482,79,72.3333333333333,64.625,59.375,"Tuesday",1995-07-11
"3115",116,41.248516475,84.5,75.1666666666667,73.125,62.8333333333333,"Wednesday",1995-07-12
"3116",121,56.363682139,92,79,76.375,66.9166666666667,"Thursday",1995-07-13
"3117",226,20.927462026,91.5,85.1666666666667,75.625,71.375,"Friday",1995-07-14
"3118",411,14.798103252,86,89.3333333333333,69,75.0416666666667,"Saturday",1995-07-15
"3119",287,-8.333333333,83,89.8333333333333,67.75,73.6666666666667,"Sunday",1995-07-16
"3120",228,-3.232732433,78.5,86.8333333333333,55.25,70.7916666666667,"Monday",1995-07-17
"3121",159,3.8036253776,74,82.5,54.75,64,"Tuesday",1995-07-18
"3122",142,8.8313253012,75.5,78.5,57.875,59.25,"Wednesday",1995-07-19
"3123",123,6.391122844,73.5,76,67.625,55.9583333333333,"Thursday",1995-07-20
"3124",102,-2.339029672,74,74.3333333333333,56,60.0833333333333,"Friday",1995-07-21
"3125",94,2.6345423014,76,74.3333333333333,68.5,60.5,"Saturday",1995-07-22
"3126",109,-13.38823061,76,74.5,67,64.0416666666667,"Sunday",1995-07-23
"3127",107,7.5685552126,79,75.3333333333333,68.25,63.8333333333333,"Monday",1995-07-24
"3128",112,7.0564157456,81.5,77,64.5,67.9166666666667,"Tuesday",1995-07-25
"3129",103,-2.088702751,77,78.8333333333333,68,66.5833333333333,"Wednesday",1995-07-26
"3130",120,1.7048856583,80.5,79.1666666666667,67.375,66.9166666666667,"Thursday",1995-07-27
"3131",97,-6.207711009,80.5,79.6666666666667,63.125,66.625,"Friday",1995-07-28
"3132",115,4.3524755936,82.5,79.3333333333333,69,66.1666666666667,"Saturday",1995-07-29
"3133",100,7.3398125723,83.5,81.1666666666667,72.125,66.5,"Sunday",1995-07-30
"3134",124,45.766056611,84.5,82.1666666666667,68.25,68.0833333333333,"Monday",1995-07-31
"3135",97,-10.7076462,75,83.5,65.375,69.7916666666667,"Tuesday",1995-08-01
"3136",85,-8.217212188,74,81,71.375,68.5833333333333,"Wednesday",1995-08-02
"3137",102,-2.260954391,75,77.8333333333333,72.25,68.3333333333333,"Thursday",1995-08-03
"3138",95,2.6213586542,77,74.6666666666667,69.75,69.6666666666667,"Friday",1995-08-04
"3139",100,-1.644628099,76.5,75.3333333333333,69.125,71.125,"Saturday",1995-08-05
"3140",90,-10.37355874,78,76.1666666666667,68.875,70.375,"Sunday",1995-08-06
"3141",104,3.4308365165,79.5,77.1666666666667,70.5,69.25,"Monday",1995-08-07
"3142",125,20.912947658,79.5,78,71.75,69.5,"Tuesday",1995-08-08
"3143",113,12.403305785,75,79,69,70.375,"Wednesday",1995-08-09
"3144",107,1.401785191,80,78,70.875,70.4166666666667,"Thursday",1995-08-10
"3145",109,18.918883502,82,78.1666666666667,72.75,70.5416666666667,"Friday",1995-08-11
"3146",112,21.941184573,86.5,79,74.75,70.875,"Saturday",1995-08-12
"3147",125,14.252964569,87,82.8333333333333,74.75,72.7916666666667,"Sunday",1995-08-13
"3148",122,18.627410468,87,85.1666666666667,72.125,74.0833333333333,"Monday",1995-08-14
"3149",140,-6.362552019,78,86.8333333333333,72.75,73.875,"Tuesday",1995-08-15
"3150",104,8.6904958678,84,84,72.875,73.2083333333333,"Wednesday",1995-08-16
"3151",112,-1.798898072,81.5,83,73.375,72.5833333333333,"Thursday",1995-08-17
"3152",113,-2.76184573,81,81.1666666666667,71.875,73,"Friday",1995-08-18
"3153",99,-1.600832353,81,82.1666666666667,71.125,72.7083333333333,"Saturday",1995-08-19
"3154",93,-23.16460055,74,81.1666666666667,63.625,72.125,"Sunday",1995-08-20
"3155",81,-4.201515152,75.5,78.6666666666667,60.25,68.875,"Monday",1995-08-21
"3156",104,-10.72590788,74,76.8333333333333,53.625,65,"Tuesday",1995-08-22
"3157",134,11.300964187,74,74.5,62.875,59.1666666666667,"Wednesday",1995-08-23
"3158",98,9.8145561724,76,74.5,65.375,58.9166666666667,"Thursday",1995-08-24
"3159",106,17.871463765,81,74.6666666666667,66,60.625,"Friday",1995-08-25
"3160",110,37.825332919,80,77,65.5,64.75,"Saturday",1995-08-26
"3161",126,48.792041008,77.5,79,70,65.625,"Sunday",1995-08-27
"3162",102,22.23884079,76,79.5,69.875,67.1666666666667,"Monday",1995-08-28
"3163",102,11.692351098,80,77.8333333333333,68,68.4583333333333,"Tuesday",1995-08-29
"3164",106,50.162435992,83,77.8333333333333,67,69.2916666666667,"Wednesday",1995-08-30
"3165",111,13.019571806,79,79.6666666666667,57.125,68.2916666666667,"Thursday",1995-08-31
"3166",104,-13.92029376,69.5,80.6666666666667,53.625,64.0416666666667,"Friday",1995-09-01
"3167",125,-0.895288708,68.5,77.1666666666667,55.875,59.25,"Saturday",1995-09-02
"3168",104,-2.338035642,72,72.3333333333333,55.625,55.5416666666667,"Sunday",1995-09-03
"3169",94,24.178016777,75,70,59,55.0416666666667,"Monday",1995-09-04
"3170",111,52.044198895,76.5,71.8333333333333,61.125,56.8333333333333,"Tuesday",1995-09-05
"3171",110,29.720457031,74.5,74.5,59.875,58.5833333333333,"Wednesday",1995-09-06
"3172",117,-14.29106589,62,75.3333333333333,55.875,60,"Thursday",1995-09-07
"3173",103,-27.76977496,61,71,49.125,58.9583333333333,"Friday",1995-09-08
"3174",106,-23.19685689,58.5,65.8333333333333,46.375,54.9583333333333,"Saturday",1995-09-09
"3175",104,-27.20833614,54.5,60.5,43.375,50.4583333333333,"Sunday",1995-09-10
"3176",108,-8.738487064,59,58,46.375,46.2916666666667,"Monday",1995-09-11
"3177",102,21.200562324,65.5,57.3333333333333,59.625,45.375,"Tuesday",1995-09-12
"3178",122,9.7625151597,73,59.6666666666667,61.25,49.7916666666667,"Wednesday",1995-09-13
"3179",125,-9.715149576,66.5,65.8333333333333,54.5,55.75,"Thursday",1995-09-14
"3180",94,-0.695147217,65.5,68.3333333333333,55.5,58.4583333333333,"Friday",1995-09-15
"3181",104,4.2971802992,73.5,68.3333333333333,65.25,57.0833333333333,"Saturday",1995-09-16
"3182",107,-28.70718232,56.5,68.5,42.375,58.4166666666667,"Sunday",1995-09-17
"3183",90,-5.708145167,56,65.1666666666667,48,54.375,"Monday",1995-09-18
"3184",118,-4.700107802,61.5,62,57.625,51.875,"Tuesday",1995-09-19
"3185",112,-14.70663489,55,58,48.375,49.3333333333333,"Wednesday",1995-09-20
"3186",103,-24.22216514,45.5,57.5,40.125,51.3333333333333,"Thursday",1995-09-21
"3187",102,-22.69060773,44,54,27.75,48.7083333333333,"Friday",1995-09-22
"3188",95,-5.872138307,44,48.1666666666667,35.875,38.75,"Saturday",1995-09-23
"3189",128,-11.68052285,49.5,44.5,37.625,34.5833333333333,"Sunday",1995-09-24
"3190",114,11.076313211,56,45.8333333333333,43.75,33.75,"Monday",1995-09-25
"3191",116,23.053731824,60,49.8333333333333,43.125,39.0833333333333,"Tuesday",1995-09-26
"3192",126,17.535470969,67,55.1666666666667,48,41.5,"Wednesday",1995-09-27
"3193",104,51.032242484,67,61,46.875,44.9583333333333,"Thursday",1995-09-28
"3194",109,36.074585635,68,64.6666666666667,49.375,46,"Friday",1995-09-29
"3195",130,41.665866868,75,67.3333333333333,55.25,48.0833333333333,"Saturday",1995-09-30
"3196",112,0.9256092601,66.5,70,48.25,50.5,"Sunday",1995-10-01
"3197",108,16.458715596,64,69.8333333333333,54.5,50.9583333333333,"Monday",1995-10-02
"3198",111,-2.116507848,62,68.5,53.75,52.6666666666667,"Tuesday",1995-10-03
"3199",106,0.3200069272,58,64.1666666666667,50.375,52.1666666666667,"Wednesday",1995-10-04
"3200",95,-13.14713957,58,61.3333333333333,54.25,52.875,"Thursday",1995-10-05
"3201",105,-8.829764033,57.5,59.3333333333333,51.25,52.7916666666667,"Friday",1995-10-06
"3202",122,-25.96226367,49.5,57.8333333333333,42.375,51.9583333333333,"Saturday",1995-10-07
"3203",98,-13.87145404,52.5,55,46.875,49.2916666666667,"Sunday",1995-10-08
"3204",96,2.5836270888,61.5,53.1666666666667,45.625,46.8333333333333,"Monday",1995-10-09
"3205",101,25.08839779,57,54.5,44.375,44.9583333333333,"Tuesday",1995-10-10
"3206",99,50.478086974,62.5,57,49.875,45.625,"Wednesday",1995-10-11
"3207",118,23.535049553,68.5,60.3333333333333,48.875,46.625,"Thursday",1995-10-12
"3208",131,44.614805616,70,62.6666666666667,52.625,47.7083333333333,"Friday",1995-10-13
"3209",115,-16.39648909,48,67,36.375,50.4583333333333,"Saturday",1995-10-14
"3210",98,-26.38950276,46.5,62.1666666666667,29.75,45.9583333333333,"Sunday",1995-10-15
"3211",116,-3.824619427,48,54.8333333333333,30.625,39.5833333333333,"Monday",1995-10-16
"3212",120,41.713776782,59.5,47.5,44.125,32.25,"Tuesday",1995-10-17
"3213",113,-0.068673838,58,51.3333333333333,47.125,34.8333333333333,"Wednesday",1995-10-18
"3214",112,31.093990234,64,55.1666666666667,51.75,40.625,"Thursday",1995-10-19
"3215",105,-23.42914407,44.5,60.5,39,47.6666666666667,"Friday",1995-10-20
"3216",110,-25.41809435,38.5,55.5,35.25,45.9583333333333,"Saturday",1995-10-21
"3217",102,-10.94640715,48,49,39,42,"Sunday",1995-10-22
"3218",110,3.0257235542,60,43.6666666666667,46.625,37.75,"Monday",1995-10-23
"3219",112,-18.5634217,42.5,48.8333333333333,34.75,40.2916666666667,"Tuesday",1995-10-24
"3220",93,9.0777620085,46.5,50.1666666666667,33.25,40.125,"Wednesday",1995-10-25
"3221",118,2.0068639671,51.5,49.6666666666667,44.625,38.2083333333333,"Thursday",1995-10-26
"3222",118,-16.06801644,53,46.8333333333333,45.75,37.5416666666667,"Friday",1995-10-27
"3223",94,-24.59116022,45.5,50.3333333333333,40.75,41.2083333333333,"Saturday",1995-10-28
"3224",92,-24.57618649,44,50,34.75,43.7083333333333,"Sunday",1995-10-29
"3225",80,-21.28070183,43,47.5,38.625,40.4166666666667,"Monday",1995-10-30
"3226",105,-22.61337794,44.5,44.1666666666667,45.375,38.0416666666667,"Tuesday",1995-10-31
"3227",135,-8.687465153,55.5,43.8333333333333,59.25,39.5833333333333,"Wednesday",1995-11-01
"3228",103,-25.22850457,44.5,47.6666666666667,27.875,47.75,"Thursday",1995-11-02
"3229",100,-20.72159849,30,48.1666666666667,19.25,44.1666666666667,"Friday",1995-11-03
"3230",134,-24.62896413,27.5,43.3333333333333,16.625,35.4583333333333,"Saturday",1995-11-04
"3231",120,-16.7242736,28.5,34,28.625,21.25,"Sunday",1995-11-05
"3232",133,-0.989765489,40.5,28.6666666666667,39.5,21.5,"Monday",1995-11-06
"3233",130,-11.9859682,38,32.1666666666667,19,28.25,"Tuesday",1995-11-07
"3234",126,-18.52459155,26,35.6666666666667,11.375,29.0416666666667,"Wednesday",1995-11-08
"3235",114,4.9634210215,32.5,34.8333333333333,27.125,23.2916666666667,"Thursday",1995-11-09
"3236",102,-8.006589285,46.5,32.1666666666667,37.625,19.1666666666667,"Friday",1995-11-10
"3237",126,-23.83402801,26.5,35,11.375,25.375,"Saturday",1995-11-11
"3238",128,-19.37192711,22.5,35.1666666666667,20.125,25.375,"Sunday",1995-11-12
"3239",95,-7.563535912,26,31.8333333333333,18.25,23.0416666666667,"Monday",1995-11-13
"3240",111,-2.908679271,27,25,15.75,16.5833333333333,"Tuesday",1995-11-14
"3241",121,-9.907690878,27,25.1666666666667,22.25,18.0416666666667,"Wednesday",1995-11-15
"3242",140,-3.505161606,32.5,26.6666666666667,22.75,18.75,"Thursday",1995-11-16
"3243",103,0.469935057,34.5,28.8333333333333,32.5,20.25,"Friday",1995-11-17
"3244",122,-7.139925152,36.5,31.3333333333333,28.75,25.8333333333333,"Saturday",1995-11-18
"3245",115,-2.778929495,39,34.5,38.5,28,"Sunday",1995-11-19
"3246",120,6.7417380506,44.5,36.6666666666667,26,33.25,"Monday",1995-11-20
"3247",98,-10.65664757,28.5,40,15.875,31.0833333333333,"Tuesday",1995-11-21
"3248",125,6.323622586,27.5,37.3333333333333,22.375,26.7916666666667,"Wednesday",1995-11-22
"3249",134,-18.61884601,27,33.5,9.625,21.4166666666667,"Thursday",1995-11-23
"3250",113,-2.246371669,24,27.6666666666667,11.375,15.9583333333333,"Friday",1995-11-24
"3251",111,7.7645302178,40,26.1666666666667,27.375,14.4583333333333,"Saturday",1995-11-25
"3252",103,3.1104972376,43,30.3333333333333,31.375,16.125,"Sunday",1995-11-26
"3253",132,-13.87845304,34.5,35.6666666666667,29.125,23.375,"Monday",1995-11-27
"3254",120,-14.23018846,21,39.1666666666667,13.125,29.2916666666667,"Tuesday",1995-11-28
"3255",124,8.7652776935,22,32.8333333333333,18.75,24.5416666666667,"Wednesday",1995-11-29
"3256",124,-1.507531215,36.5,25.8333333333333,30.875,20.3333333333333,"Thursday",1995-11-30
"3257",120,-10.44454019,39,26.5,24.5,20.9166666666667,"Friday",1995-12-01
"3258",123,-4.423969791,40.5,32.5,30.25,24.7083333333333,"Saturday",1995-12-02
"3259",138,-3.869464578,47,38.6666666666667,29.625,28.5416666666667,"Sunday",1995-12-03
"3260",112,-16.33128474,36.5,42.1666666666667,29.75,28.125,"Monday",1995-12-04
"3261",111,-8.771151877,35,41.3333333333333,5.125,29.875,"Tuesday",1995-12-05
"3262",113,-8.174869481,28,39.5,8.125,21.5,"Wednesday",1995-12-06
"3263",135,-7.685475696,25,33.1666666666667,4.75,14.3333333333333,"Thursday",1995-12-07
"3264",137,-3.359116022,21.5,29.3333333333333,21,6,"Friday",1995-12-08
"3265",117,36.701657459,0.5,24.8333333333333,-2.875,11.2916666666667,"Saturday",1995-12-09
"3266",123,0.8920293761,7.5,15.6666666666667,-3.75,7.625,"Sunday",1995-12-10
"3267",116,0.8165617645,4.5,9.83333333333333,2.5,4.79166666666667,"Monday",1995-12-11
"3268",137,-4.146981539,15.5,4.16666666666667,18.625,-1.375,"Tuesday",1995-12-12
"3269",130,0.8567325832,28.5,9.16666666666667,29.5,5.79166666666667,"Wednesday",1995-12-13
"3270",131,-3.068376502,38,16.1666666666667,32.125,16.875,"Thursday",1995-12-14
"3271",134,5.0313624614,34,27.3333333333333,23.5,26.75,"Friday",1995-12-15
"3272",126,-0.854790748,27,33.5,18.25,28.375,"Saturday",1995-12-16
"3273",116,-4.397671668,30,33,27,24.625,"Sunday",1995-12-17
"3274",123,-20.27054876,35,30.3333333333333,27.875,22.9166666666667,"Monday",1995-12-18
"3275",115,-25.18478629,30,30.6666666666667,21.875,24.375,"Tuesday",1995-12-19
"3276",129,-11.63448789,26,31.6666666666667,14.875,25.5833333333333,"Wednesday",1995-12-20
"3277",130,-18.79281768,24,30.3333333333333,15.375,21.5416666666667,"Thursday",1995-12-21
"3278",107,-18.82320442,22,26.6666666666667,18.125,17.375,"Friday",1995-12-22
"3279",132,-11.92311413,27,24,21.25,16.125,"Saturday",1995-12-23
"3280",121,-11.92942626,25,24.3333333333333,23.75,18.25,"Sunday",1995-12-24
"3281",114,-13.89310409,22.5,24.6666666666667,10.5,21.0416666666667,"Monday",1995-12-25
"3282",137,-11.45856354,21,24.8333333333333,21,18.5,"Tuesday",1995-12-26
"3283",133,-5.384062638,23,22.8333333333333,14.375,18.4166666666667,"Wednesday",1995-12-27
"3284",141,5.0678998746,23,22.1666666666667,11.875,15.2916666666667,"Thursday",1995-12-28
"3285",132,4.9904314375,25,22.3333333333333,19,15.75,"Friday",1995-12-29
"3286",124,-4.656102769,29.5,23.6666666666667,27.125,15.0833333333333,"Saturday",1995-12-30
"3287",139,-2.922651934,34,25.8333333333333,32.25,19.3333333333333,"Sunday",1995-12-31
"3288",134,-7.939226519,35,29.5,31.25,26.125,"Monday",1996-01-01
"3289",140,-29.9198895,27.5,32.8333333333333,13.5,30.2083333333333,"Tuesday",1996-01-02
"3290",142,-18.10225231,21,32.1666666666667,17.625,25.6666666666667,"Wednesday",1996-01-03
"3291",123,-2.255449425,21,27.8333333333333,12.625,20.7916666666667,"Thursday",1996-01-04
