"","death","pm10tmean","tmpd","dptp","dow","date"
"3362",113,-2.817362978,40.5,30.75,"Friday",1996-03-15
"3363",105,-6.947164611,34.5,27.875,"Saturday",1996-03-16
"3364",123,2.2879469602,31,32.625,"Sunday",1996-03-17
"3365",92,20.292989418,34.5,24.625,"Monday",1996-03-18
"3366",116,-7.155881156,35.5,25.875,"Tuesday",1996-03-19
"3367",128,-11.11487586,31.5,20.375,"Wednesday",1996-03-20
"3368",117,-14.64473952,29.5,20.125,"Thursday",1996-03-21
"3369",114,-1.907174806,35,12.125,"Friday",1996-03-22
"3370",110,12.206538462,39,22.125,"Saturday",1996-03-23
"3371",105,2.22,50.5,51,"Sunday",1996-03-24
"3372",116,-2.340989011,35.5,12.125,"Monday",1996-03-25
"3373",118,-13.13186813,18.5,2.25,"Tuesday",1996-03-26
"3374",109,-7.756978022,24,20.25,"Wednesday",1996-03-27
"3375",110,3.6920874572,37,25.5,"Thursday",1996-03-28
"3376",126,1.0143406593,38.5,28.5,"Friday",1996-03-29
"3377",107,11.11747455,42,39.875,"Saturday",1996-03-30
"3378",122,-9.703802333,36.5,30.625,"Sunday",1996-03-31
"3379",118,-19.20577429,35.5,19.625,"Monday",1996-04-01
"3380",100,21.814324479,47.5,37.375,"Tuesday",1996-04-02
"3381",128,11.887817404,52,37.5,"Wednesday",1996-04-03
"3382",116,-9.098041529,33.5,25.5,"Thursday",1996-04-04
"3383",106,-26.61848581,32,19.75,"Friday",1996-04-05
"3384",122,-26.63755646,33,21.25,"Saturday",1996-04-06
"3385",106,-25.73739298,32,17.375,"Sunday",1996-04-07
"3386",112,-18.62912088,30,20.875,"Monday",1996-04-08
"3387",128,-3.836918801,36,25.75,"Tuesday",1996-04-09
"3388",127,25.917679034,45.5,28.125,"Wednesday",1996-04-10
"3389",112,90.125222637,64,48.5,"Thursday",1996-04-11
"3390",108,14.245295225,53,42.625,"Friday",1996-04-12
"3391",118,-18.14717545,40.5,29.375,"Saturday",1996-04-13
"3392",108,-18.70582552,37.5,33.125,"Sunday",1996-04-14
"3393",111,-10.08054325,40,31.75,"Monday",1996-04-15
"3394",104,-13.2630327,42.5,31.625,"Tuesday",1996-04-16
"3395",107,5.9642857143,47,40.625,"Wednesday",1996-04-17
"3396",135,33.804693782,63.5,54.375,"Thursday",1996-04-18
"3397",109,1.4342334495,62.5,50.125,"Friday",1996-04-19
"3398",123,-7.596890914,52,40.5,"Saturday",1996-04-20
"3399",118,-6.603195898,52,37.875,"Sunday",1996-04-21
"3400",119,-5.709176494,51.5,38.375,"Monday",1996-04-22
"3401",109,-16.20932726,45,31.125,"Tuesday",1996-04-23
"3402",111,4.7749689149,52.5,46.125,"Wednesday",1996-04-24
"3403",119,25.317240481,61,43.875,"Thursday",1996-04-25
"3404",87,9.8491699432,45.5,24.875,"Friday",1996-04-26
"3405",94,-1.909923533,45,30.375,"Saturday",1996-04-27
"3406",100,1.0247252747,44,30.625,"Sunday",1996-04-28
"3407",141,-21.75392765,40.5,37.25,"Monday",1996-04-29
"3408",103,-13.81897957,43.5,32.625,"Tuesday",1996-04-30
"3409",136,6.6445038142,50,32.625,"Wednesday",1996-05-01
"3410",111,10.629965218,52.5,39,"Thursday",1996-05-02
"3411",134,4.7934022621,52.5,42.625,"Friday",1996-05-03
"3412",116,-17.3913911,47.5,30.625,"Saturday",1996-05-04
"3413",97,-14.44058121,49,41.25,"Sunday",1996-05-05
"3414",101,-15.01037571,45.5,40.25,"Monday",1996-05-06
"3415",130,5.9839491548,50.5,43.375,"Tuesday",1996-05-07
"3416",107,24.94090046,57,56.5,"Wednesday",1996-05-08
"3417",125,4.5439695065,58,54.142857143,"Thursday",1996-05-09
"3418",108,-17.53784824,51,38.25,"Friday",1996-05-10
"3419",104,-26.01896953,45,28.5,"Saturday",1996-05-11
"3420",123,-22.00385964,42.5,24.125,"Sunday",1996-05-12
"3421",101,2.9971937572,45,33.25,"Monday",1996-05-13
"3422",96,-2.9849491,47.5,42.875,"Tuesday",1996-05-14
"3423",129,20.286687367,54.5,52.125,"Wednesday",1996-05-15
"3424",97,14.530481022,53.5,52.125,"Thursday",1996-05-16
"3425",131,18.025787096,69.5,71.875,"Friday",1996-05-17
"3426",131,10.533135576,81,68.875,"Saturday",1996-05-18
"3427",120,53.56962516,81,65.25,"Sunday",1996-05-19
"3428",113,-5.391045304,64,56,"Monday",1996-05-20
"3429",105,-4.986851889,65,52.625,"Tuesday",1996-05-21
"3430",107,10.182186678,67,55.25,"Wednesday",1996-05-22
"3431",103,-3.767307692,56,46.75,"Thursday",1996-05-23
"3432",111,-15.29302198,52,45.5,"Friday",1996-05-24
"3433",104,-16.77950549,51.5,41.25,"Saturday",1996-05-25
"3434",98,-16.20565934,54,47,"Sunday",1996-05-26
"3435",103,-7.134068405,51,46.75,"Monday",1996-05-27
"3436",101,-11.91483516,51.5,50,"Tuesday",1996-05-28
"3437",117,-14.15997916,51,34.875,"Wednesday",1996-05-29
"3438",102,-8.614752579,51.5,34,"Thursday",1996-05-30
"3439",104,9.4047057237,57.5,50.375,"Friday",1996-05-31
"3440",102,24.431925437,62.5,64,"Saturday",1996-06-01
"3441",100,-11.9127821,67.5,57.142857143,"Sunday",1996-06-02
"3442",107,-13.50734005,60.5,52.375,"Monday",1996-06-03
"3443",112,-10.5240511,57.5,55.875,"Tuesday",1996-06-04
"3444",123,7.5258292321,61.5,54.875,"Wednesday",1996-06-05
"3445",96,6.5410065395,63.5,63.75,"Thursday",1996-06-06
"3446",87,-8.950684285,54.5,53.25,"Friday",1996-06-07
"3447",105,-0.570276173,53,56.625,"Saturday",1996-06-08
"3448",87,-16.83319471,56.5,56.75,"Sunday",1996-06-09
"3449",116,-2.793309137,61.5,59.125,"Monday",1996-06-10
"3450",120,-9.765319925,60,59.125,"Tuesday",1996-06-11
"3451",105,22.777027254,65.5,63.75,"Wednesday",1996-06-12
"3452",100,23.42032967,75.5,68.5,"Thursday",1996-06-13
"3453",98,14.719154034,71.5,59.625,"Friday",1996-06-14
"3454",110,15.34915314,71,51.75,"Saturday",1996-06-15
"3455",94,25.491758242,72.5,67,"Sunday",1996-06-16
"3456",118,25.406274154,74,72.5,"Monday",1996-06-17
"3457",122,-2.136047821,73.5,69.75,"Tuesday",1996-06-18
"3458",112,-1.612637363,69.5,65.625,"Wednesday",1996-06-19
"3459",106,16.005243532,73.5,71,"Thursday",1996-06-20
"3460",112,42.258002319,76.5,75.125,"Friday",1996-06-21
"3461",95,-7.276718708,71,57.125,"Saturday",1996-06-22
"3462",101,-2.26651702,61,54,"Sunday",1996-06-23
"3463",126,-1.271274457,68.5,57.75,"Monday",1996-06-24
"3464",133,-7.772346556,65.5,50.75,"Tuesday",1996-06-25
"3465",115,16.930935337,68,62.375,"Wednesday",1996-06-26
"3466",103,38.270520638,74,68,"Thursday",1996-06-27
"3467",99,53.289616729,77.5,65.875,"Friday",1996-06-28
"3468",102,45.86814447,83,74.25,"Saturday",1996-06-29
"3469",107,-0.625453675,83,66.125,"Sunday",1996-06-30
"3470",117,-0.636442686,75.5,57.625,"Monday",1996-07-01
"3471",105,8.261514626,73,61.75,"Tuesday",1996-07-02
"3472",108,-18.15034508,65,48.875,"Wednesday",1996-07-03
"3473",88,23.787360957,64,51.5,"Thursday",1996-07-04
"3474",108,35.284113126,70.5,57.125,"Friday",1996-07-05
"3475",109,32.824656172,73,61.75,"Saturday",1996-07-06
"3476",93,15.805824176,78,57.125,"Sunday",1996-07-07
"3477",121,10.130362597,71.5,55.125,"Monday",1996-07-08
"3478",90,-16.6629257,63,55,"Tuesday",1996-07-09
"3479",103,-9.65480172,63.5,46.625,"Wednesday",1996-07-10
"3480",118,20.282967033,66,55.25,"Thursday",1996-07-11
"3481",106,25.354241553,73,66.375,"Friday",1996-07-12
"3482",114,-3.635267857,74.5,60.625,"Saturday",1996-07-13
"3483",115,-8.302699293,69,64.625,"Sunday",1996-07-14
"3484",96,3.3559160965,71.5,62.375,"Monday",1996-07-15
"3485",102,9.7424385551,76.5,58.875,"Tuesday",1996-07-16
"3486",127,4.7742905828,73.5,69.75,"Wednesday",1996-07-17
"3487",93,-1.719971484,79,78.25,"Thursday",1996-07-18
"3488",107,-14.7530525,72,57.375,"Friday",1996-07-19
"3489",100,-13.87347041,65,53.75,"Saturday",1996-07-20
"3490",109,-14.80419461,61.5,54,"Sunday",1996-07-21
"3491",107,3.2021520147,65.5,67.625,"Monday",1996-07-22
"3492",114,0.7050104237,70.5,59,"Tuesday",1996-07-23
"3493",91,-3.776633335,73.5,61.625,"Wednesday",1996-07-24
"3494",99,-10.27696739,68.5,58.25,"Thursday",1996-07-25
"3495",111,-5.386788768,69.5,58.625,"Friday",1996-07-26
"3496",91,-9.267107892,68.5,64.125,"Saturday",1996-07-27
"3497",103,-6.753371628,67.5,66.625,"Sunday",1996-07-28
"3498",113,-3.752747253,70,62.75,"Monday",1996-07-29
"3499",99,-2.714285714,68.5,57.875,"Tuesday",1996-07-30
"3500",86,-6.79519544,65.5,58.125,"Wednesday",1996-07-31
"3501",83,-0.812746502,66.5,59.875,"Thursday",1996-08-01
"3502",104,1.6841287797,67.5,59.625,"Friday",1996-08-02
"3503",108,8.2570302648,68.5,62.625,"Saturday",1996-08-03
"3504",92,17.744107866,74,67.875,"Sunday",1996-08-04
"3505",115,44.129120879,82,75.375,"Monday",1996-08-05
"3506",116,22.84150882,79.5,75.625,"Tuesday",1996-08-06
"3507",115,15.345602662,83,74.375,"Wednesday",1996-08-07
"3508",104,-10.97977767,77,55,"Thursday",1996-08-08
"3509",108,-7.500382068,71,57.875,"Friday",1996-08-09
"3510",85,-18.99393049,68.5,59.75,"Saturday",1996-08-10
"3511",103,0.5099667774,69.5,65.125,"Sunday",1996-08-11
"3512",108,14.456520147,71,64.125,"Monday",1996-08-12
"3513",109,13.339424602,74,67.625,"Tuesday",1996-08-13
"3514",105,16.434304826,76,63.625,"Wednesday",1996-08-14
"3515",88,-2.586685965,69.5,60,"Thursday",1996-08-15
"3516",91,-11.63217338,68.5,61.125,"Friday",1996-08-16
"3517",108,1.3604728605,69,64.125,"Saturday",1996-08-17
"3518",97,2.3711204336,70.5,69.375,"Sunday",1996-08-18
"3519",104,11.943804501,76,71.375,"Monday",1996-08-19
"3520",97,16.869767138,77,71.25,"Tuesday",1996-08-20
"3521",111,31.40685505,78,72.75,"Wednesday",1996-08-21
"3522",99,28.855919251,79,71.125,"Thursday",1996-08-22
"3523",88,-16.05690738,70,55.125,"Friday",1996-08-23
"3524",113,-3.019683015,71,58.875,"Saturday",1996-08-24
"3525",88,4.3313361453,69.5,64.5,"Sunday",1996-08-25
"3526",84,15.977465518,72,65.75,"Monday",1996-08-26
"3527",91,-8.519794756,70,64.875,"Tuesday",1996-08-27
"3528",92,4.4717288616,68.5,63,"Wednesday",1996-08-28
"3529",110,-6.995914029,69.5,58.75,"Thursday",1996-08-29
"3530",106,-0.035000237,69,61.25,"Friday",1996-08-30
"3531",99,18.734845803,70.5,61.5,"Saturday",1996-08-31
"3532",105,20.57478402,73.5,60.75,"Sunday",1996-09-01
"3533",105,20.554056902,71,62.5,"Monday",1996-09-02
"3534",90,53.657534247,73,67,"Tuesday",1996-09-03
"3535",116,86.657534247,73,64.75,"Wednesday",1996-09-04
"3536",97,43.512929584,74,68.375,"Thursday",1996-09-05
"3537",116,24.106834783,74,71.125,"Friday",1996-09-06
"3538",120,20.475308582,73.5,69.625,"Saturday",1996-09-07
"3539",108,29.983430487,73,67.25,"Sunday",1996-09-08
"3540",110,0.4901233364,68.5,64.625,"Monday",1996-09-09
"3541",101,15.567357286,69.5,61.375,"Tuesday",1996-09-10
"3542",95,6.1303571429,67,57.125,"Wednesday",1996-09-11
"3543",88,-13.33970216,58,50.25,"Thursday",1996-09-12
"3544",97,-8.648516803,56,46.625,"Friday",1996-09-13
"3545",100,-15.11992483,53,50.75,"Saturday",1996-09-14
"3546",111,-12.13228608,59,51.875,"Sunday",1996-09-15
"3547",118,-12.62420091,58.5,54.375,"Monday",1996-09-16
"3548",93,-20.03643836,60.5,52.25,"Tuesday",1996-09-17
"3549",111,-11.05347748,62,52.625,"Wednesday",1996-09-18
"3550",119,-1.06603944,61,51.75,"Thursday",1996-09-19
"3551",116,11.856793916,58.5,58.25,"Friday",1996-09-20
"3552",108,9.8567939162,64,54.875,"Saturday",1996-09-21
"3553",93,-8.029447019,62.5,50.25,"Sunday",1996-09-22
"3554",109,7.9859121468,59,56.875,"Monday",1996-09-23
"3555",130,-5.570626915,57,43.125,"Tuesday",1996-09-24
"3556",104,11.992212075,53,46.125,"Wednesday",1996-09-25
"3557",110,-4.55116362,60.5,63.375,"Thursday",1996-09-26
"3558",123,-13.08572889,58.5,48,"Friday",1996-09-27
"3559",108,-16.03148129,53.5,47,"Saturday",1996-09-28
"3560",98,-11.96013545,57.5,50.375,"Sunday",1996-09-29
"3561",127,-1.245177823,63,52.875,"Monday",1996-09-30
"3562",121,13.43230809,62,58.25,"Tuesday",1996-10-01
"3563",108,-4.536259859,57,40.875,"Wednesday",1996-10-02
"3564",103,-20.5150112,46.5,36.75,"Thursday",1996-10-03
"3565",107,-2.226032606,47,40.375,"Friday",1996-10-04
"3566",94,2.2067238314,53.5,45.5,"Saturday",1996-10-05
"3567",119,9.8585736577,63.5,57.125,"Sunday",1996-10-06
"3568",109,-18.94365121,53.5,45.625,"Monday",1996-10-07
"3569",99,-22.94365121,45.5,40.25,"Tuesday",1996-10-08
"3570",116,-3.4388216,47.5,41.625,"Wednesday",1996-10-09
"3571",108,-19.32206061,42.5,35.75,"Thursday",1996-10-10
"3572",127,12.477880429,42,42.375,"Friday",1996-10-11
"3573",93,0.4184660074,61,54.25,"Saturday",1996-10-12
"3574",130,8.0206014555,66,62.125,"Sunday",1996-10-13
"3575",115,-13.06330916,57,51,"Monday",1996-10-14
"3576",118,23.340944882,64,54.625,"Tuesday",1996-10-15
"3577",124,14.82048862,63,61.125,"Wednesday",1996-10-16
"3578",107,7.8533653328,59,49.125,"Thursday",1996-10-17
"3579",102,-8.642524687,46.5,28.375,"Friday",1996-10-18
"3580",119,-8.545727332,45,34.625,"Saturday",1996-10-19
"3581",110,1.431266714,47.5,48.25,"Sunday",1996-10-20
"3582",106,9.4417534247,53,50,"Monday",1996-10-21
"3583",117,6.9989315068,55.5,57.875,"Tuesday",1996-10-22
"3584",107,-18.00547945,43,40.625,"Wednesday",1996-10-23
"3585",93,-3.111415698,48,43.875,"Thursday",1996-10-24
"3586",115,-4.878387222,52.5,49.125,"Friday",1996-10-25
"3587",121,-4.341808665,62,62.25,"Saturday",1996-10-26
"3588",123,-14.83013699,59,47.5,"Sunday",1996-10-27
"3589",105,5.1043611965,46.5,37.625,"Monday",1996-10-28
"3590",127,0.9526555131,50.5,54.125,"Tuesday",1996-10-29
"3591",117,-11.74731297,44.5,22.857142857,"Wednesday",1996-10-30
"3592",93,-0.056543643,33,21.25,"Thursday",1996-10-31
"3593",125,-9.521241403,31,21.625,"Friday",1996-11-01
"3594",131,-19.99486301,29,24.125,"Saturday",1996-11-02
"3595",108,-3.536472603,35.5,26.875,"Sunday",1996-11-03
"3596",123,11.355092566,42,33.5,"Monday",1996-11-04
"3597",123,6.2949865468,46.5,47.375,"Tuesday",1996-11-05
"3598",119,7.3287671233,54,60.25,"Wednesday",1996-11-06
"3599",124,-13.07505224,43,36.875,"Thursday",1996-11-07
"3600",100,0.4573010784,37,33.25,"Friday",1996-11-08
"3601",100,-25.2109589,34.5,28,"Saturday",1996-11-09
"3602",112,-22.19177497,28,21.875,"Sunday",1996-11-10
"3603",114,-16.13464202,26.5,12.625,"Monday",1996-11-11
"3604",131,-17.2739726,23,11,"Tuesday",1996-11-12
"3605",115,-2.757979007,22.5,11.375,"Wednesday",1996-11-13
"3606",128,-8.180107207,25,18.857142857,"Thursday",1996-11-14
"3607",120,2.3050923169,40,22.5,"Friday",1996-11-15
"3608",135,-1.623425256,48,32.125,"Saturday",1996-11-16
"3609",124,-14.8841354,41.5,25,"Sunday",1996-11-17
"3610",114,-11.88565566,31,24.75,"Monday",1996-11-18
"3611",126,-11.89188993,29.5,19,"Tuesday",1996-11-19
"3612",128,-7.869893455,29,29.625,"Wednesday",1996-11-20
"3613",117,-17.75068493,34,26.375,"Thursday",1996-11-21
"3614",137,-3.844752935,34.5,29.375,"Friday",1996-11-22
"3615",129,-1.788016033,35.5,34.625,"Saturday",1996-11-23
"3616",139,-13.47926694,35,30.375,"Sunday",1996-11-24
"3617",125,-20.49778095,26.5,19.125,"Monday",1996-11-25
"3618",129,-9.036239103,20,9.625,"Tuesday",1996-11-26
"3619",121,3.419983884,22.5,18.75,"Wednesday",1996-11-27
"3620",126,-5,29.5,25.625,"Thursday",1996-11-28
"3621",165,-2.352187783,33.5,31.375,"Friday",1996-11-29
"3622",146,-16.09371622,40.5,36.75,"Saturday",1996-11-30
"3623",125,-16.97348021,30.5,22.875,"Sunday",1996-12-01
"3624",129,-4.488432268,27.5,24.875,"Monday",1996-12-02
"3625",141,-6.996226535,30,23,"Tuesday",1996-12-03
"3626",130,-6.527843262,26.5,25.25,"Wednesday",1996-12-04
"3627",135,-6.309281569,32.5,32.25,"Thursday",1996-12-05
"3628",151,-6.527178597,33.5,28.625,"Friday",1996-12-06
"3629",144,-10.9260274,30.5,24.875,"Saturday",1996-12-07
"3630",152,-16.06464974,28.5,22.25,"Sunday",1996-12-08
"3631",135,-9.141439979,28.5,23.375,"Monday",1996-12-09
"3632",136,5.3257012394,35.5,34.75,"Tuesday",1996-12-10
"3633",154,-10.25008779,37,34.5,"Wednesday",1996-12-11
"3634",143,-11.18659115,36.5,33.75,"Thursday",1996-12-12
"3635",114,4.3325869336,34.5,34.75,"Friday",1996-12-13
"3636",144,-4.584322679,36.5,31.75,"Saturday",1996-12-14
"3637",109,-16.05331877,38,25.375,"Sunday",1996-12-15
"3638",121,-4.009483158,29,26.125,"Monday",1996-12-16
"3639",115,-1.52580712,24,13.375,"Tuesday",1996-12-17
"3640",137,-1.931607083,13,2.125,"Wednesday",1996-12-18
"3641",112,-1.008219178,8,5.75,"Thursday",1996-12-19
"3642",150,2.065014773,9.5,8.625,"Friday",1996-12-20
"3643",137,5.7285241919,26.5,25.625,"Saturday",1996-12-21
"3644",126,-9.283595551,34.5,36.875,"Sunday",1996-12-22
"3645",139,-11.20160145,42.5,40.625,"Monday",1996-12-23
"3646",128,-10.4664726,20,5.375,"Tuesday",1996-12-24
"3647",113,-16.50219591,4.5,3,"Wednesday",1996-12-25
"3648",125,-11.29589041,14,12,"Thursday",1996-12-26
"3649",150,2.7808219178,26,31.75,"Friday",1996-12-27
"3650",129,-10.58347079,37,37.75,"Saturday",1996-12-28
"3651",126,0.8426742809,30,22.875,"Sunday",1996-12-29
"3652",132,7.904109589,27.5,29.875,"Monday",1996-12-30
"3653",133,-1.941550146,27.5,30.125,"Tuesday",1996-12-31
"3654",137,-16.18082192,36,37.5,"Wednesday",1997-01-01
"3655",123,12.802739726,45,47.25,"Thursday",1997-01-02
"3656",127,-2.104109589,40,38,"Friday",1997-01-03
"3657",146,-4.073287532,51.5,45.5,"Saturday",1997-01-04
"3658",102,-13.80273973,27,11.25,"Sunday",1997-01-05
"3659",127,-19.75616438,17,5.75,"Monday",1997-01-06
"3660",116,-8.742465753,16,7,"Tuesday",1997-01-07
"3661",118,4.2794520548,19,17.75,"Wednesday",1997-01-08
"3662",148,-16.7369863,26,24,"Thursday",1997-01-09
"3663",121,-4.093833086,16,5.375,"Friday",1997-01-10
"3664",110,-10.69315068,1.5,-6.625,"Saturday",1997-01-11
"3665",127,-12.79178082,1,-8.875,"Sunday",1997-01-12
"3666",129,6.1397260274,3,1.5,"Monday",1997-01-13
"3667",151,36.147945205,10,11.5,"Tuesday",1997-01-14
"3668",128,-1.832876712,19,23.25,"Wednesday",1997-01-15
"3669",132,-1.748709124,9.5,-9.75,"Thursday",1997-01-16
"3670",116,-9.936986301,-3,-10.375,"Friday",1997-01-17
"3671",142,3.0520547945,0,-4.125,"Saturday",1997-01-18
"3672",124,1.9835616438,14,22.625,"Sunday",1997-01-19
"3673",124,-9.04109589,31,27.25,"Monday",1997-01-20
"3674",127,-1.019178082,35,41.625,"Tuesday",1997-01-21
"3675",121,-10.36919396,36.5,20.75,"Wednesday",1997-01-22
"3676",134,-17.04383562,26,18.75,"Thursday",1997-01-23
"3677",120,-2.210958904,32,29.5,"Friday",1997-01-24
"3678",109,-12.30958904,14.5,-1.375,"Saturday",1997-01-25
"3679",109,-7.331506849,11,17.125,"Sunday",1997-01-26
"3680",115,-6.309589041,17,8.375,"Monday",1997-01-27
"3681",105,-0.880907094,2,-6.375,"Tuesday",1997-01-28
"3682",114,22.794520548,8,11,"Wednesday",1997-01-29
"3683",120,19.756164384,16.5,16.375,"Thursday",1997-01-30
"3684",117,-4.347945205,31.5,33.75,"Friday",1997-01-31
"3685",126,-5.353424658,35,29.666666667,"Saturday",1997-02-01
"3686",97,-1.339726027,36.5,29.625,"Sunday",1997-02-02
"3687",96,-7.493807119,30,28,"Monday",1997-02-03
"3688",119,-12.04383562,34.5,32,"Tuesday",1997-02-04
"3689",125,-18.9369863,30,24.25,"Wednesday",1997-02-05
"3690",116,-12.88493151,26,21.875,"Thursday",1997-02-06
"3691",118,4.0191780822,25.5,23.375,"Friday",1997-02-07
"3692",121,-14.03561644,25.5,22.5,"Saturday",1997-02-08
"3693",114,1.4189232016,26,21,"Sunday",1997-02-09
"3694",111,-5.076712329,27,21.75,"Monday",1997-02-10
"3695",107,-6.019178082,23.5,19.5,"Tuesday",1997-02-11
"3696",127,-15.94794521,21,11.6,"Wednesday",1997-02-12
"3697",98,-5.895890411,20.5,16.375,"Thursday",1997-02-13
"3698",104,7.0602739726,25.5,23,"Friday",1997-02-14
"3699",122,-0.242650958,20,15.25,"Saturday",1997-02-15
"3700",124,-12.9532967,18.5,8.125,"Sunday",1997-02-16
"3701",120,10.129120879,30,32.625,"Monday",1997-02-17
"3702",106,-0.771978022,48.5,41.375,"Tuesday",1997-02-18
"3703",103,-10.72802198,37.5,27.5,"Wednesday",1997-02-19
"3704",139,1.4285714286,35.5,44.125,"Thursday",1997-02-20
"3705",133,-20.9999125,36,29.625,"Friday",1997-02-21
"3706",109,-20.48351648,26,24.25,"Saturday",1997-02-22
"3707",121,-20.43131868,28,14.625,"Sunday",1997-02-23
"3708",111,-10.38461538,21.5,10.875,"Monday",1997-02-24
"3709",105,12.626373626,25.5,27.125,"Tuesday",1997-02-25
"3710",107,5.5549450549,36.5,35,"Wednesday",1997-02-26
"3711",123,-8.748288285,34.5,30.25,"Thursday",1997-02-27
"3712",124,-2.370879121,37.5,36,"Friday",1997-02-28
"3713",125,-0.368131868,45.5,44,"Saturday",1997-03-01
"3714",108,-18.2967033,35,27.375,"Sunday",1997-03-02
"3715",114,-12.21978022,33.5,29.375,"Monday",1997-03-03
"3716",104,-2.167582418,38,28.875,"Tuesday",1997-03-04
"3717",120,3.2233918793,33,28.625,"Wednesday",1997-03-05
"3718",134,-1.692307692,26.5,13.375,"Thursday",1997-03-06
"3719",101,2.3873626374,35.5,35.25,"Friday",1997-03-07
"3720",102,-11.56043956,39,28.25,"Saturday",1997-03-08
"3721",125,-6.464285714,37,32.625,"Sunday",1997-03-09
"3722",119,-1.348901099,44,33.25,"Monday",1997-03-10
"3723",115,-7.540817441,37,23.375,"Tuesday",1997-03-11
"3724",121,-7.239010989,33.5,25,"Wednesday",1997-03-12
"3725",112,-5.18956044,37.5,30.5,"Thursday",1997-03-13
"3726",127,-9.225274725,26.5,15.5,"Friday",1997-03-14
"3727",99,-20.31043956,19,8.375,"Saturday",1997-03-15
"3728",125,-11.40659341,24.5,23.75,"Sunday",1997-03-16
"3729",115,3.525529445,45,33.625,"Monday",1997-03-17
"3730",113,-9.736263736,33.5,27,"Tuesday",1997-03-18
"3731",105,-4.752747253,35.5,28.875,"Wednesday",1997-03-19
"3732",113,3.043956044,46,31.875,"Thursday",1997-03-20
"3733",120,29.978021978,53.5,42.5,"Friday",1997-03-21
"3734",105,-9.909340659,37.5,28.625,"Saturday",1997-03-22
"3735",119,-13.38498243,32.5,20.375,"Sunday",1997-03-23
"3736",147,-1.876373626,33,32.375,"Monday",1997-03-24
"3737",123,-5.802197802,40.5,30,"Tuesday",1997-03-25
"3738",108,-6.807692308,44,36.75,"Wednesday",1997-03-26
"3739",117,18.21978022,60.5,40.125,"Thursday",1997-03-27
"3740",110,18.255494505,55.5,53.875,"Friday",1997-03-28
"3741",106,-6.527770925,43.5,41,"Saturday",1997-03-29
"3742",96,-19.77747253,37.5,33.75,"Sunday",1997-03-30
"3743",119,-8.881868132,38.5,22,"Monday",1997-03-31
"3744",119,31.214285714,44.5,28.125,"Tuesday",1997-04-01
"3745",99,33.357142857,53,29.875,"Wednesday",1997-04-02
"3746",120,14.236263736,59.5,49.875,"Thursday",1997-04-03
"3747",130,22.571430721,62.5,48.25,"Friday",1997-04-04
"3748",97,-9.980769231,60.5,54.375,"Saturday",1997-04-05
"3749",105,2,45,21.75,"Sunday",1997-04-06
"3750",102,-8.087912088,34,18.375,"Monday",1997-04-07
"3751",104,-16.28021978,28.5,9.25,"Tuesday",1997-04-08
"3752",137,-15.45054945,30,18.875,"Wednesday",1997-04-09
